SR No,LRNo,LRDate,NoOfBox,Weight,InvoiceNumber,InvoiceDate,PartyName,CityName,District,State,Amount,TransportName,Remark
340,158077150,3/21/2025 18:10,4,26,DHL/24-25/16161,3/21/2025 14:50,ANAND ENTERPRISES,PARBHANI,PARBHANI,MAHARASHTRA,24780,GATI,Scheduled
341,158077150,3/21/2025 18:10,1,6.9,DHL/24-25/16161,3/21/2025 14:50,ANAND ENTERPRISES,PARBHANI,PARBHANI,MAHARASHTRA,11304.4,GATI,Scheduled
342,158077167,3/21/2025 18:10,4,69.6,DHL/24-25/16163,3/21/2025 14:57,NITIRAJ SALES,SAGAR,SAGAR,Madhya Pradesh,18644,GATI,All others ODA
343,158077167,3/21/2025 18:10,7,83.3,DHL/24-25/16163,3/21/2025 14:57,NITIRAJ SALES,SAGAR,SAGAR,Madhya Pradesh,33742.1,GATI,All others ODA
344,158077167,3/21/2025 18:10,6,49.8,DHL/24-25/16163,3/21/2025 14:57,NITIRAJ SALES,SAGAR,SAGAR,Madhya Pradesh,15104,GATI,All others ODA
345,158077082,3/21/2025 18:09,2,50,DHL/24-25/16177,3/21/2025 15:43,PATNESWARI ENTERPRIES,Balangir,BALANGIR,Odisha,14396,GATI,All others ODA
346,158077082,3/21/2025 18:09,1,29.8,DHL/24-25/16177,3/21/2025 15:43,PATNESWARI ENTERPRIES,Balangir,BALANGIR,Odisha,7847,GATI,All others ODA
347,158077099,3/21/2025 18:08,8,149.6,DHL/24-25/16169,3/21/2025 15:20,NITIRAJ ENTERPRISES.,NIZAMABAD,NIZAMABAD,Telangana,49937.6,GATI,All others ODA
348,158077068,3/21/2025 18:08,10,151,DHL/24-25/16166,3/21/2025 15:09,Soura Senapati,RAYAGADA,RAYAGADA,Odisha,53572,GATI,All others ODA
349,158077068,3/21/2025 18:08,11,128.7,DHL/24-25/16166,3/21/2025 15:09,Soura Senapati,RAYAGADA,RAYAGADA,Odisha,55165,GATI,All others ODA
350,158077068,3/21/2025 18:08,10,81,DHL/24-25/16166,3/21/2025 15:09,Soura Senapati,RAYAGADA,RAYAGADA,Odisha,37642,GATI,All others ODA
351,158077051,3/21/2025 18:06,6,14.3,DHL/24-25/16150,3/21/2025 10:15,SNEHA,SANTACRUZ(W),MUMBAI,MAHARASHTRA,14407.8,GATI,Scheduled
352,158077075,3/21/2025 18:03,1,2.5,DHL/24-25/16139,3/21/2025 9:28,ULTIMA PLASTIC INDUSTRIES,WALUJ,CHHATRAPATI SAMBHAJI NAGAR,MAHARASHTRA,3483.36,GATI,Scheduled
353,158077075,3/21/2025 18:03,1,11.2,DHL/24-25/16140,3/21/2025 9:28,ULTIMA PLASTIC INDUSTRIES,WALUJ,CHHATRAPATI SAMBHAJI NAGAR,MAHARASHTRA,8995.14,GATI,Scheduled
354,158077143,3/21/2025 18:01,3,13.8,DHL/24-25/16149,3/21/2025 9:39,Sagar scales sales and services,Partur,JALNA,MAHARASHTRA,9168.6,GATI,Scheduled
355,158077143,3/21/2025 18:01,1,6.9,DHL/24-25/16160,3/21/2025 14:48,Sagar scales sales and services,Partur,JALNA,MAHARASHTRA,11304.4,GATI,Scheduled
356,158077136,3/21/2025 17:59,6,41.4,DHL/24-25/16158,3/21/2025 14:47,Jeypore,Jeypore,KORAPUT,Odisha,45666,GATI,All others ODA
357,158077136,3/21/2025 17:59,6,96.3,DHL/24-25/16168,3/21/2025 15:12,Jeypore,Jeypore,KORAPUT,Odisha,21594,GATI,All others ODA
358,275073794,3/21/2025 17:54,3,6.9,DHL/24-25/16146,3/21/2025 9:34,MAA ENTERPRISES,PADAMPUR,BARGARH,Odisha,6619.8,DELHIVERY,All others ODA
359,275073794,3/21/2025 17:54,2,31.8,DHL/24-25/16165,3/21/2025 15:01,MAA ENTERPRISES,PADAMPUR,BARGARH,Odisha,8330.8,DELHIVERY,All others ODA
360,275073794,3/21/2025 17:54,2,32.2,DHL/24-25/16165,3/21/2025 15:01,MAA ENTERPRISES,PADAMPUR,BARGARH,Odisha,11823.6,DELHIVERY,All others ODA
361,275070956,3/21/2025 17:52,1,8.3,DHL/24-25/16113,3/20/2025 11:29,AQUA GREEN,SRINAGAR,SRINAGAR,Jammu and Kashmir,3604.9,DELHIVERY,All others ODA
362,275070956,3/21/2025 17:52,10,18,DHL/24-25/16148,3/21/2025 9:38,AQUA GREEN,SRINAGAR,SRINAGAR,Jammu and Kashmir,16520,DELHIVERY,All others ODA
363,275071494,3/21/2025 17:51,1,18.7,DHL/24-25/16106,3/20/2025 11:23,Dhakar Electronics Kanta,BARELI,RAISEN,Madhya Pradesh,4920.6,DELHIVERY,All others ODA
364,275071494,3/21/2025 17:51,3,24.3,DHL/24-25/16118,3/20/2025 12:58,Dhakar Electronics Kanta,BARELI,RAISEN,Madhya Pradesh,11416.5,DELHIVERY,All others ODA
365,275071859,3/21/2025 17:47,15,127.5,DHL/24-25/16171,3/21/2025 15:28,ANANDA MARKETING,Berhampur,GANJAM,Odisha,53542.5,DELHIVERY,All others ODA
366,275071859,3/21/2025 17:47,2,16.4,DHL/24-25/16171,3/21/2025 15:28,ANANDA MARKETING,Berhampur,GANJAM,Odisha,7622.8,DELHIVERY,All others ODA
367,275071859,3/21/2025 17:47,5,29,DHL/24-25/16171,3/21/2025 15:28,ANANDA MARKETING,Berhampur,GANJAM,Odisha,14455,DELHIVERY,All others ODA
368,77655164,3/21/2025 11:02,1,30,DHL/24-25/15906,3/15/2025 15:02,Berhampur,Berhampur,GANJAM,Odisha,5569.6,TCI,Scheduled
373,1.00E+11,3/21/2025 10:13,1,53.5,DHL/24-25/16101,3/20/2025 11:15,RIDHI SIDHI ENGINEERING,KOTA,KOTA,Rajasthan,13387.1,SAFEXPRESS,Scheduled
374,1.00E+11,3/21/2025 10:11,1,4.1,DHL/24-25/15979,3/17/2025 16:13,DMD WINTECHNOLOGY AND TRADING CORPORATION,SanPedro,SanPedro,Laguna,4712.79,SAFEXPRESS,NA
375,1.00E+11,3/21/2025 10:11,1,2.3,DHL/24-25/15979,3/17/2025 16:13,DMD WINTECHNOLOGY AND TRADING CORPORATION,SanPedro,SanPedro,Laguna,5756.79,SAFEXPRESS,NA
376,1.00E+11,3/21/2025 10:11,1,15.3,DHL/24-25/15979,3/17/2025 16:13,DMD WINTECHNOLOGY AND TRADING CORPORATION,SanPedro,SanPedro,Laguna,7409.79,SAFEXPRESS,NA
377,1.00E+11,3/21/2025 10:11,1,16.1,DHL/24-25/15979,3/17/2025 16:13,DMD WINTECHNOLOGY AND TRADING CORPORATION,SanPedro,SanPedro,Laguna,7419,SAFEXPRESS,NA
378,1.00E+11,3/21/2025 10:11,1,5.2,DHL/24-25/15979,3/17/2025 16:13,DMD WINTECHNOLOGY AND TRADING CORPORATION,SanPedro,SanPedro,Laguna,4712.79,SAFEXPRESS,NA
379,1.00E+11,3/21/2025 10:11,1,5.1,DHL/24-25/15979,3/17/2025 16:13,DMD WINTECHNOLOGY AND TRADING CORPORATION,SanPedro,SanPedro,Laguna,4364.79,SAFEXPRESS,NA
380,1.00E+11,3/21/2025 10:11,1,4.8,DHL/24-25/15979,3/17/2025 16:13,DMD WINTECHNOLOGY AND TRADING CORPORATION,SanPedro,SanPedro,Laguna,6191.79,SAFEXPRESS,NA
381,1.00E+11,3/21/2025 10:11,1,11.3,DHL/24-25/15979,3/17/2025 16:13,DMD WINTECHNOLOGY AND TRADING CORPORATION,SanPedro,SanPedro,Laguna,6452.79,SAFEXPRESS,NA
382,1.00E+11,3/21/2025 10:11,1,9.5,DHL/24-25/15979,3/17/2025 16:13,DMD WINTECHNOLOGY AND TRADING CORPORATION,SanPedro,SanPedro,Laguna,21851.79,SAFEXPRESS,NA
383,1.00E+11,3/21/2025 10:11,1,2.2,DHL/24-25/15979,3/17/2025 16:13,DMD WINTECHNOLOGY AND TRADING CORPORATION,SanPedro,SanPedro,Laguna,3364.29,SAFEXPRESS,NA
384,1.00E+11,3/21/2025 10:11,2,4.9,DHL/24-25/15979,3/17/2025 16:13,DMD WINTECHNOLOGY AND TRADING CORPORATION,SanPedro,SanPedro,Laguna,4277.79,SAFEXPRESS,NA
385,1.00E+11,3/21/2025 10:11,,0,DHL/24-25/15979,3/17/2025 16:13,DMD WINTECHNOLOGY AND TRADING CORPORATION,SanPedro,SanPedro,Laguna,6989.58,SAFEXPRESS,NA
386,1.00E+11,3/21/2025 10:11,,0,DHL/24-25/15979,3/17/2025 16:13,DMD WINTECHNOLOGY AND TRADING CORPORATION,SanPedro,SanPedro,Laguna,8787.87,SAFEXPRESS,NA
387,1.00E+11,3/21/2025 10:11,1,1.7,DHL/24-25/15979,3/17/2025 16:13,DMD WINTECHNOLOGY AND TRADING CORPORATION,SanPedro,SanPedro,Laguna,3233.79,SAFEXPRESS,NA
388,1.00E+11,3/21/2025 10:10,2,82.3,DHL/24-25/16102,3/20/2025 11:16,NEW TOL SEVA,DEWAS,DEWAS,Madhya Pradesh,24538.1,SAFEXPRESS,All others ODA
389,1.00E+11,3/21/2025 10:09,7,16.1,DHL/24-25/16131,3/20/2025 16:34,Bilaspur,Bilaspur,Bilaspur,Chhattisgarh,23582.3,SAFEXPRESS,All others ODA
390,1.00E+11,3/21/2025 10:08,5,25,DHL/24-25/16003,3/18/2025 10:24,A. R. ELECTRONIC,THAKURCHAK,SOUTH 24 PARGANAS,West Bengal,12596.5,SAFEXPRESS,Scheduled
391,1.00E+11,3/21/2025 10:08,2,97.2,DHL/24-25/16103,3/20/2025 11:16,A. R. ELECTRONIC,THAKURCHAK,SOUTH 24 PARGANAS,West Bengal,22414.1,SAFEXPRESS,Scheduled
392,1.00E+11,3/21/2025 10:05,1,4.6,DHL/24-25/15990,3/18/2025 9:49,Khariar Weighing Scale,KHARIAR,NUAPADA,Odisha,3091.6,SAFEXPRESS,Scheduled
393,1.00E+11,3/21/2025 10:05,7,57.4,DHL/24-25/16037,3/19/2025 9:26,Khariar Weighing Scale,KHARIAR,NUAPADA,Odisha,26679.8,SAFEXPRESS,Scheduled
394,1.00E+11,3/21/2025 10:05,6,9.6,DHL/24-25/16114,3/20/2025 11:29,Khariar Weighing Scale,KHARIAR,NUAPADA,Odisha,13554.52,SAFEXPRESS,Scheduled
396,158077280,3/20/2025 18:33,20,153,DHL/24-25/16130,3/20/2025 16:23,SENRYSA TECHNOLOGIES PVT LTD,KOLKATA,KOLKATA,West Bengal,60675.6,GATI,All others ODA
397,158077211,3/20/2025 18:32,52,397.8,DHL/24-25/16129,3/20/2025 16:22,SENRYSA TECHNOLOGIES PVT LTD,KOLKATA,KOLKATA,West Bengal,157756.56,GATI,All others ODA
398,158077204,3/20/2025 18:32,60,459,DHL/24-25/16128,3/20/2025 16:21,SENRYSA TECHNOLOGIES PVT LTD,KOLKATA,KOLKATA,West Bengal,182026.8,GATI,All others ODA
399,158077198,3/20/2025 18:31,8,61.2,DHL/24-25/16127,3/20/2025 16:21,SENRYSA TECHNOLOGIES PVT LTD,KOLKATA,KOLKATA,West Bengal,24270.24,GATI,All others ODA
400,158077181,3/20/2025 18:30,10,76.5,DHL/24-25/16126,3/20/2025 16:20,SENRYSA TECHNOLOGIES PVT LTD,KOLKATA,KOLKATA,West Bengal,30337.8,GATI,All others ODA
401,158077259,3/20/2025 18:29,2,23.4,DHL/24-25/16109,3/20/2025 11:26,KALINGA AGRO ENTERPRISES,BETNOTI,MAYURBHANJ,Odisha,9782.2,GATI,All others ODA
402,158077266,3/20/2025 18:28,2,13,DHL/24-25/16115,3/20/2025 11:33,NEXT STEP SALES (CCM),KOLHAPUR,KOLHAPUR,MAHARASHTRA,11835.4,GATI,Scheduled
403,158077266,3/20/2025 18:28,4,27.6,DHL/24-25/16115,3/20/2025 11:33,NEXT STEP SALES (CCM),KOLHAPUR,KOLHAPUR,MAHARASHTRA,43188,GATI,Scheduled
404,158077228,3/20/2025 18:28,3,35.7,DHL/24-25/16110,3/20/2025 11:26,NITIRAJ SALES,SAGAR,SAGAR,Madhya Pradesh,14460.9,GATI,All others ODA
405,158077242,3/20/2025 18:27,1,30.1,DHL/24-25/15868,3/13/2025 14:24,Raigarh,Raigarh,Raigarh,Chhattisgarh,7032.8,GATI,Scheduled
406,158077273,3/20/2025 18:25,1,4.8,DHL/24-25/16082,3/19/2025 10:34,Maheta Scale,JAMNAGAR,JAMNAGAR,Gujarat,3014.9,GATI,All others ODA
407,158077273,3/20/2025 18:25,2,63.8,DHL/24-25/16108,3/20/2025 11:25,Maheta Scale,JAMNAGAR,JAMNAGAR,Gujarat,16956.6,GATI,All others ODA
408,158077235,3/20/2025 18:23,4,72.8,DHL/24-25/16107,3/20/2025 11:24,Jeypore,Jeypore,KORAPUT,Odisha,21098.4,GATI,All others ODA
409,158077235,3/20/2025 18:23,3,68.4,DHL/24-25/16111,3/20/2025 11:27,Jeypore,Jeypore,KORAPUT,Odisha,15080.4,GATI,All others ODA
410,275030521,3/20/2025 18:19,1,22.8,DHL/24-25/16112,3/20/2025 11:28,Malkangiri,MALKANGIRI,MALKANGIRI,Odisha,5026.8,DELHIVERY,All others ODA
416,158077303,3/19/2025 18:54,9,105.3,DHL/24-25/16055,3/19/2025 9:58,Soura Senapati,RAYAGADA,RAYAGADA,Odisha,45135,GATI,All others ODA
417,158077396,3/19/2025 18:49,3,29.3,DHL/24-25/16064,3/19/2025 10:14,SAMARTH ENTERPRISES,LATUR,LATUR,MAHARASHTRA,9481.3,GATI,Scheduled
418,158077389,3/19/2025 18:49,1,2.4,DHL/24-25/16059,3/19/2025 10:05,Jeypore,Jeypore,KORAPUT,Odisha,2666.8,GATI,All others ODA
419,158077389,3/19/2025 18:49,1,2.5,DHL/24-25/16059,3/19/2025 10:05,Jeypore,Jeypore,KORAPUT,Odisha,2666.8,GATI,All others ODA
420,158077402,3/19/2025 18:48,4,22.6,DHL/24-25/16080,3/19/2025 10:33,VEERBHADRA SALES CORPORATION,NANDED,NANDED,MAHARASHTRA,10702.6,GATI,Scheduled
421,158077310,3/19/2025 18:45,1,2.3,DHL/24-25/15933,3/15/2025 16:52,Raigarh,Raigarh,Raigarh,Chhattisgarh,1746.4,GATI,Scheduled
422,158077310,3/19/2025 18:45,2,10,DHL/24-25/15674,3/10/2025 10:00,Raigarh,Raigarh,Raigarh,Chhattisgarh,5869.32,GATI,Scheduled
423,158077310,3/19/2025 18:45,1,4.6,DHL/24-25/15674,3/10/2025 10:00,Raigarh,Raigarh,Raigarh,Chhattisgarh,2986.58,GATI,Scheduled
424,158077327,3/19/2025 18:43,2,9.2,DHL/24-25/15925,3/15/2025 16:47,LIMRA INSTRUMENTS,VASAI(EAST),PALGHAR,MAHARASHTRA,6147.8,GATI,Scheduled
425,158077327,3/19/2025 18:43,1,5.5,DHL/24-25/15938,3/15/2025 17:14,LIMRA INSTRUMENTS,VASAI(EAST),PALGHAR,MAHARASHTRA,3687.5,GATI,Scheduled
426,158077327,3/19/2025 18:43,1,5,DHL/24-25/15993,3/18/2025 9:54,LIMRA INSTRUMENTS,VASAI(EAST),PALGHAR,MAHARASHTRA,4112.3,GATI,Scheduled
427,158077365,3/19/2025 18:41,1,16.3,DHL/24-25/15995,3/18/2025 10:08,"OM ENTERPRISES.,",NASHIK,NASHIK,MAHARASHTRA,10478.4,GATI,Scheduled
428,158077365,3/19/2025 18:41,5,33.5,DHL/24-25/16099,3/19/2025 17:41,"OM ENTERPRISES.,",NASHIK,NASHIK,MAHARASHTRA,58351,GATI,Scheduled
429,158077372,3/19/2025 18:38,4,11.2,DHL/24-25/16050,3/19/2025 9:47,KALINGA AGRO ENTERPRISES,BETNOTI,MAYURBHANJ,Odisha,4106.4,GATI,All others ODA
430,158077372,3/19/2025 18:38,2,3.2,DHL/24-25/16050,3/19/2025 9:47,KALINGA AGRO ENTERPRISES,BETNOTI,MAYURBHANJ,Odisha,4578.4,GATI,All others ODA
431,158077372,3/19/2025 18:38,1,6.5,DHL/24-25/16053,3/19/2025 9:54,KALINGA AGRO ENTERPRISES,BETNOTI,MAYURBHANJ,Odisha,6501.8,GATI,All others ODA
432,158077372,3/19/2025 18:38,2,9.2,DHL/24-25/16077,3/19/2025 10:31,KALINGA AGRO ENTERPRISES,BETNOTI,MAYURBHANJ,Odisha,6313,GATI,All others ODA
433,158077372,3/19/2025 18:38,3,6.6,DHL/24-25/16077,3/19/2025 10:31,KALINGA AGRO ENTERPRISES,BETNOTI,MAYURBHANJ,Odisha,7097.7,GATI,All others ODA
434,158077419,3/19/2025 18:36,4,4.8,DHL/24-25/15972,3/17/2025 14:38,Mohit Electronics,BARIPADA,MAYURBHANJ,Odisha,5664,GATI,All others ODA
435,158077419,3/19/2025 18:36,2,9.2,DHL/24-25/16072,3/19/2025 10:22,Mohit Electronics,BARIPADA,MAYURBHANJ,Odisha,6112.4,GATI,All others ODA
436,158077426,3/19/2025 18:35,5,11.5,DHL/24-25/16084,3/19/2025 10:40,PHOENIX SAI ENTERPRISES,Jeypore,KORAPUT,Odisha,11033,GATI,All others ODA
437,158077426,3/19/2025 18:35,10,18,DHL/24-25/16085,3/19/2025 10:48,PHOENIX SAI ENTERPRISES,Jeypore,KORAPUT,Odisha,16520,GATI,All others ODA
438,158077334,3/19/2025 18:33,2,54.6,DHL/24-25/16028,3/19/2025 9:17,Berhampur,Berhampur,GANJAM,Odisha,12154,GATI,All others ODA
439,158077334,3/19/2025 18:33,2,53.3,DHL/24-25/16028,3/19/2025 9:17,Berhampur,Berhampur,GANJAM,Odisha,11929.8,GATI,All others ODA
440,158077334,3/19/2025 18:33,1,4.6,DHL/24-25/16067,3/19/2025 10:16,Berhampur,Berhampur,GANJAM,Odisha,3186,GATI,All others ODA
441,158077341,3/19/2025 18:31,2,54.6,DHL/24-25/16027,3/19/2025 9:14,NITIRAJ SALES,SAGAR,SAGAR,Madhya Pradesh,16620.3,GATI,All others ODA
442,158077341,3/19/2025 18:31,5,93.5,DHL/24-25/16049,3/19/2025 9:45,NITIRAJ SALES,SAGAR,SAGAR,Madhya Pradesh,23895,GATI,All others ODA
443,158077341,3/19/2025 18:31,1,2.4,DHL/24-25/16058,3/19/2025 10:03,NITIRAJ SALES,SAGAR,SAGAR,Madhya Pradesh,5610.9,GATI,All others ODA
444,158077358,3/19/2025 18:29,2,54.4,DHL/24-25/16026,3/19/2025 9:13,Bilaspur,Bilaspur,Bilaspur,Chhattisgarh,12142.2,GATI,Scheduled
445,158077358,3/19/2025 18:29,5,132,DHL/24-25/16041,3/19/2025 9:33,Bilaspur,Bilaspur,Bilaspur,Chhattisgarh,28261,GATI,Scheduled
446,158077358,3/19/2025 18:29,1,1.5,DHL/24-25/16052,3/19/2025 9:54,Bilaspur,Bilaspur,Bilaspur,Chhattisgarh,1840.8,GATI,Scheduled
447,274995745,3/19/2025 18:13,2,11.6,DHL/24-25/16036,3/19/2025 9:25,Dhakar Electronics Kanta,BARELI,RAISEN,Madhya Pradesh,5947.2,DELHIVERY,All others ODA
448,274995745,3/19/2025 18:13,3,35.1,DHL/24-25/16047,3/19/2025 9:43,Dhakar Electronics Kanta,BARELI,RAISEN,Madhya Pradesh,14885.7,DELHIVERY,All others ODA
449,274995745,3/19/2025 18:13,2,37.4,DHL/24-25/16048,3/19/2025 9:44,Dhakar Electronics Kanta,BARELI,RAISEN,Madhya Pradesh,9841.2,DELHIVERY,All others ODA
450,274995745,3/19/2025 18:13,3,6.6,DHL/24-25/16081,3/19/2025 10:34,Dhakar Electronics Kanta,BARELI,RAISEN,Madhya Pradesh,7097.7,DELHIVERY,All others ODA
451,274994753,3/19/2025 18:11,3,17.4,DHL/24-25/16035,3/19/2025 9:24,Rishav Traders,JAMMU,JAMMU,Jammu and Kashmir,8920.8,DELHIVERY,All others ODA
452,274994753,3/19/2025 18:11,8,45.2,DHL/24-25/16045,3/19/2025 9:42,Rishav Traders,JAMMU,JAMMU,Jammu and Kashmir,17204.4,DELHIVERY,All others ODA
453,274993919,3/19/2025 18:09,1,4.4,DHL/24-25/15991,3/18/2025 9:52,Vaishnavi Enterprises,Ambivali,THANE,MAHARASHTRA,2932.3,DELHIVERY,All others ODA
454,274993919,3/19/2025 18:09,2,9.8,DHL/24-25/15991,3/18/2025 9:52,Vaishnavi Enterprises,Ambivali,THANE,MAHARASHTRA,7705.4,DELHIVERY,All others ODA
455,274993919,3/19/2025 18:09,1,5.5,DHL/24-25/16066,3/19/2025 10:15,Vaishnavi Enterprises,Ambivali,THANE,MAHARASHTRA,3852.7,DELHIVERY,All others ODA
456,274993648,3/19/2025 18:07,1,4.6,DHL/24-25/15917,3/15/2025 16:35,Shri Laxmi Weighing Scale,Arvi,WARDHA,MAHARASHTRA,2861.5,DELHIVERY,All others ODA
457,274993648,3/19/2025 18:07,1,4.6,DHL/24-25/15988,3/18/2025 9:47,Shri Laxmi Weighing Scale,Arvi,WARDHA,MAHARASHTRA,3156.5,DELHIVERY,All others ODA
458,274993648,3/19/2025 18:07,1,5.5,DHL/24-25/15988,3/18/2025 9:47,Shri Laxmi Weighing Scale,Arvi,WARDHA,MAHARASHTRA,3640.3,DELHIVERY,All others ODA
459,274995146,3/19/2025 18:05,2,11.6,DHL/24-25/16034,3/19/2025 9:23,LUCKY SALES CORPORATION,Ajmer,Ajmer,Rajasthan,6183.2,DELHIVERY,All others ODA
460,274994424,3/19/2025 18:04,4,23.2,DHL/24-25/16032,3/19/2025 9:21,M/S Mahalaxmi Metals,MUNIGUDA,RAYAGADA,Odisha,11564,DELHIVERY,All others ODA
461,274994165,3/19/2025 18:03,2,4.8,DHL/24-25/16060,3/19/2025 10:06,MAA LAXMI TRADING AND COMPANY,DHANBAD,DHANBAD,Jharkhand,11221.8,DELHIVERY,All others ODA
476,1.00E+11,3/19/2025 10:35,3,6.6,DHL/24-25/16005,3/18/2025 10:26,WEIGHING INDIA CORPORATION,BHOPAL,BHOPAL,Madhya Pradesh,6920.7,SAFEXPRESS,All others ODA
477,1.00E+11,3/19/2025 10:35,5,41,DHL/24-25/16038,3/19/2025 9:26,WEIGHING INDIA CORPORATION,BHOPAL,BHOPAL,Madhya Pradesh,19057,SAFEXPRESS,All others ODA
478,1.00E+11,3/19/2025 10:35,5,82,DHL/24-25/16044,3/19/2025 9:40,WEIGHING INDIA CORPORATION,BHOPAL,BHOPAL,Madhya Pradesh,28054.5,SAFEXPRESS,All others ODA
479,1.00E+11,3/19/2025 10:35,2,23.4,DHL/24-25/16046,3/19/2025 9:43,WEIGHING INDIA CORPORATION,BHOPAL,BHOPAL,Madhya Pradesh,9640.6,SAFEXPRESS,All others ODA
480,1.00E+11,3/19/2025 10:35,2,9.2,DHL/24-25/16078,3/19/2025 10:32,WEIGHING INDIA CORPORATION,BHOPAL,BHOPAL,Madhya Pradesh,5581.4,SAFEXPRESS,All others ODA
481,1.00E+11,3/19/2025 10:33,2,11.6,DHL/24-25/16033,3/19/2025 9:22,Maa Kali Enterprise,Agartala,West Tripura,Tripura,6041.6,SAFEXPRESS,All others ODA
482,1.00E+11,3/19/2025 10:33,1,5,DHL/24-25/16068,3/19/2025 10:17,Maa Kali Enterprise,Agartala,West Tripura,Tripura,4218.5,SAFEXPRESS,All others ODA
484,1.00E+11,3/19/2025 10:30,2,16.4,DHL/24-25/16040,3/19/2025 9:28,MAA ENTERPRISES,PADAMPUR,BARGARH,Odisha,7622.8,SAFEXPRESS,Scheduled
485,1.00E+11,3/19/2025 10:30,1,29.8,DHL/24-25/16051,3/19/2025 9:51,MAA ENTERPRISES,PADAMPUR,BARGARH,Odisha,7847,SAFEXPRESS,Scheduled
486,1.00E+11,3/19/2025 10:30,3,35.4,DHL/24-25/16051,3/19/2025 9:51,MAA ENTERPRISES,PADAMPUR,BARGARH,Odisha,13947.6,SAFEXPRESS,Scheduled
487,1.00E+11,3/19/2025 10:30,3,35.1,DHL/24-25/16051,3/19/2025 9:51,MAA ENTERPRISES,PADAMPUR,BARGARH,Odisha,14160,SAFEXPRESS,Scheduled
488,1.00E+11,3/19/2025 10:30,3,24.3,DHL/24-25/16051,3/19/2025 9:51,MAA ENTERPRISES,PADAMPUR,BARGARH,Odisha,10797,SAFEXPRESS,Scheduled
489,1.00E+11,3/19/2025 10:30,2,16,DHL/24-25/16051,3/19/2025 9:51,MAA ENTERPRISES,PADAMPUR,BARGARH,Odisha,7056.4,SAFEXPRESS,Scheduled
490,1.00E+11,3/19/2025 10:30,2,31,DHL/24-25/16054,3/19/2025 9:56,MAA ENTERPRISES,PADAMPUR,BARGARH,Odisha,10572.8,SAFEXPRESS,Scheduled
491,1.00E+11,3/19/2025 10:30,3,13.8,DHL/24-25/16073,3/19/2025 10:25,MAA ENTERPRISES,PADAMPUR,BARGARH,Odisha,8920.8,SAFEXPRESS,Scheduled
492,1.00E+11,3/19/2025 10:30,3,13.5,DHL/24-25/16073,3/19/2025 10:25,MAA ENTERPRISES,PADAMPUR,BARGARH,Odisha,8071.2,SAFEXPRESS,Scheduled
493,1.00E+11,3/19/2025 10:30,3,6.9,DHL/24-25/16073,3/19/2025 10:25,MAA ENTERPRISES,PADAMPUR,BARGARH,Odisha,6619.8,SAFEXPRESS,Scheduled
494,1.00E+11,3/19/2025 10:30,2,4.2,DHL/24-25/16073,3/19/2025 10:25,MAA ENTERPRISES,PADAMPUR,BARGARH,Odisha,4696.4,SAFEXPRESS,Scheduled
498,1.00E+11,3/19/2025 10:18,2,11,DHL/24-25/15842,3/13/2025 10:40,Ramnath Mattals,ALIGARH,ALIGARH,Uttar Pradesh,7587.4,SAFEXPRESS,Scheduled
499,1.00E+11,3/19/2025 10:18,1,5.5,DHL/24-25/15987,3/18/2025 9:42,Ramnath Mattals,ALIGARH,ALIGARH,Uttar Pradesh,3640.3,SAFEXPRESS,Scheduled
501,1.00E+11,3/19/2025 10:15,8,22.4,DHL/24-25/16056,3/19/2025 10:01,DHANSHREE ELECTRONICS,BHUSAWAL,JALGAON,MAHARASHTRA,18880,SAFEXPRESS,All others ODA
502,1.00E+11,3/19/2025 10:14,6,59.8,DHL/24-25/16031,3/19/2025 9:20,EAGLE DIGITAL SCALES,COIMBATORE,COIMBATORE,Tamil Nadu,17582,SAFEXPRESS,Scheduled
503,1.00E+11,3/19/2025 10:13,6,27.6,DHL/24-25/16071,3/19/2025 10:20,ODISHA SALES CORPORATION,SAMBALPUR,SAMBALPUR,Odisha,17841.6,SAFEXPRESS,Scheduled
504,1.00E+11,3/19/2025 10:13,2,10.8,DHL/24-25/16071,3/19/2025 10:20,ODISHA SALES CORPORATION,SAMBALPUR,SAMBALPUR,Odisha,6891.2,SAFEXPRESS,Scheduled
507,1.00E+11,3/19/2025 10:13,3,46.2,DHL/24-25/16042,3/19/2025 9:34,Prayagraj Enterprises,RANCHI,RANCHI,Jharkhand,16620.3,SAFEXPRESS,Scheduled
508,1.00E+11,3/19/2025 10:12,10,24,DHL/24-25/16069,3/19/2025 10:18,Bhubaneshwar,BHUBANESHWAR,KHORDHA,Odisha,33689,SAFEXPRESS,Scheduled
509,1.00E+11,3/19/2025 10:11,1,18.5,DHL/24-25/16043,3/19/2025 9:39,SHARMA WEIGHING,UJJAIN,UJJAIN,Madhya Pradesh,5717.1,SAFEXPRESS,All others ODA
510,1.00E+11,3/19/2025 10:11,5,82,DHL/24-25/16043,3/19/2025 9:39,SHARMA WEIGHING,UJJAIN,UJJAIN,Madhya Pradesh,28054.5,SAFEXPRESS,All others ODA
511,1.00E+11,3/19/2025 10:10,,0,DHL/24-25/16090,3/19/2025 15:09,"Akhilesh, Hotel Shiraz",BHADOHI,BHADOHI,Uttar Pradesh,38232,SAFEXPRESS,Scheduled
512,1.00E+11,3/19/2025 10:10,,0,DHL/24-25/16090,3/19/2025 15:09,"Akhilesh, Hotel Shiraz",BHADOHI,BHADOHI,Uttar Pradesh,2548.8,SAFEXPRESS,Scheduled
